Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
336,5,5,NIL,TOY,30.526019805130904,73.13322575930276,51.36593070709058,9999
337,5,5,NIL,TOY,30.823911626465005,73.71747470828912,51.38761186514513,9999
338,5,5,NIL,TOY,31.121803447799106,74.30172365727547,51.40929302319969,9999
339,5,5,NIL,TOY,31.419695269133207,74.88597260626183,51.43097418125424,9999
340,5,5,NIL,TOY,31.71758709046731,75.47022155524819,51.4526553393088,9999
341,5,5,NIL,TOY,32.01547891180141,76.05447050423454,51.47433649736335,9999
342,5,5,NIL,TOY,32.313370733135514,76.6387194532209,51.49601765541791,9999
343,5,5,NIL,TOY,32.61126255446962,77.22296840220726,51.517698813472464,9999
344,5,5,NIL,TOY,32.90915437580372,77.80721735119361,51.53937997152702,9999
345,5,5,NIL,TOY,33.20704619713783,78.39146630017997,51.561061129581574,9999
346,5,5,NIL,TOY,33.50493801847193,78.97571524916633,51.58274228763613,9999
347,5,5,NIL,TOY,33.80282983980604,79.55996419815268,51.604423445690685,9999
348,7,7,NIL,TOY,25.90546366953314,56.063697678667054,52.23158250220466,9999
349,7,7,NIL,TOY,26.20255032800454,56.6480064019437,52.261235115666516,9999
350,7,7,NIL,TOY,26.49963698647594,57.23231512522034,52.29088772912837,9999
351,7,7,NIL,TOY,26.796723644947342,57.81662384849698,52.32054034259023,9999
352,7,7,NIL,TOY,27.093810303418742,58.40093257177362,52.350192956052084,9999
353,7,7,NIL,TOY,27.390896961890142,58.985241295050265,52.37984556951394,9999
354,7,7,NIL,TOY,27.687983620361543,59.56955001832691,52.409498182975796,9999
355,7,7,NIL,TOY,27.985070278832943,60.15385874160355,52.43915079643765,9999
356,7,7,NIL,TOY,28.282156937304343,60.73816746488019,52.46880340989951,9999
357,7,7,NIL,TOY,28.579243595775743,61.322476188156834,52.49845602336136,9999
358,7,7,NIL,TOY,28.876330254247144,61.906784911433476,52.52810863682322,9999
359,7,7,NIL,TOY,29.173416912718544,62.49109363471012,52.557761250285076,9999
360,7,7,NIL,TOY,29.470503571189944,63.07540235798676,52.58741386374693,9999
361,7,7,NIL,TOY,29.767590229661344,63.6597110812634,52.61706647720879,9999
362,7,7,NIL,TOY,30.064676888132745,64.24401980454005,52.64671909067064,9999
363,7,7,NIL,TOY,30.361763546604145,64.82832852781668,52.6763717041325,9999
364,7,7,NIL,TOY,30.658850205075545,65.41263725109332,52.706024317594355,9999
365,7,7,NIL,TOY,30.955936863546945,65.99694597436995,52.73567693105621,9999
366,7,7,NIL,TOY,31.253023522018346,66.58125469764659,52.76532954451807,9999
367,7,7,NIL,TOY,31.550110180489746,67.16556342092322,52.79498215797992,9999
368,7,7,NIL,TOY,31.847196838961146,67.74987214419986,52.82463477144178,9999
369,7,7,NIL,TOY,32.144283497432546,68.33418086747649,52.854287384903635,9999
370,7,7,NIL,TOY,32.44137015590395,68.91848959075313,52.88393999836549,9999
371,7,7,NIL,TOY,32.73845681437535,69.50279831402976,52.91359261182735,9999
372,7,7,NIL,TOY,33.03554347284675,70.0871070373064,52.9432452252892,9999
373,7,7,NIL,TOY,33.33263013131815,70.67141576058303,52.97289783875106,9999
374,7,7,NIL,TOY,33.62971678978955,71.25572448385967,53.002550452212915,9999
375,7,7,NIL,TOY,33.92680344826095,71.8400332071363,53.03220306567477,9999
376,7,7,NIL,TOY,34.22389010673235,72.42434193041294,53.06185567913663,9999
377,7,7,NIL,TOY,34.52097676520375,73.00865065368957,53.09150829259848,9999
378,7,7,NIL,TOY,34.81806342367515,73.5929593769662,53.12116090606034,9999
379,7,7,NIL,TOY,35.11515008214655,74.17726810024284,53.150813519522195,9999
380,7,7,NIL,TOY,35.41223674061795,74.76157682351948,53.18046613298405,9999
381,7,7,NIL,TOY,35.70932339908935,75.34588554679611,53.21011874644591,9999
382,7,7,NIL,TOY,36.00641005756075,75.93019427007275,53.23977135990776,9999
383,7,7,NIL,TOY,36.30349671603215,76.51450299334938,53.26942397336962,9999
384,7,7,NIL,TOY,36.60058337450355,77.09881171662602,53.299076586831475,9999
385,7,7,AHI,NIL,38.270656966996164,35.55892251349367,64.03335768385881,9999
386,7,7,AHI,NIL,37.94205957109004,36.04180640186532,63.73435376084309,9999
387,7,7,AHI,NIL,37.61346217518392,36.524690290236975,63.435349837827374,9999
388,7,7,AHI,NIL,37.2848647792778,37.00757417860863,63.136345914811656,9999
389,7,7,AHI,NIL,36.956267383371674,37.49045806698028,62.83734199179594,9999
390,7,7,AHI,NIL,36.62766998746555,37.973341955351934,62.53833806878022,9999
391,7,7,AHI,NIL,36.29907259155943,38.45622584372359,62.2393341457645,9999
392,7,7,AHI,NIL,35.97047519565331,38.93910973209524,61.940330222748784,9999
393,7,7,AHI,NIL,35.641877799747185,39.42199362046689,61.641326299733066,9999
394,7,7,AHI,NIL,35.31328040384106,39.904877508838545,61.34232237671735,9999
395,7,7,AHI,NIL,34.98468300793494,40.3877613972102,61.04331845370163,9999
396,7,7,AHI,NIL,34.65608561202882,40.87064528558185,60.74431453068591,9999
397,7,7,AHI,NIL,34.327488216122696,41.353529173953504,60.445310607670194,9999
398,7,7,AHI,NIL,33.99889082021657,41.83641306232516,60.146306684654476,9999
399,7,7,AHI,NIL,33.67029342431045,42.31929695069681,59.84730276163876,9999
400,7,7,AHI,NIL,33.34169602840433,42.80218083906846,59.54829883862304,9999
401,7,7,AHI,NIL,33.013098632498206,43.285064727440115,59.24929491560732,9999
402,7,7,AHI,NIL,32.684501236592084,43.76794861581177,58.950290992591604,9999
403,7,7,AHI,NIL,32.35590384068596,44.25083250418342,58.651287069575886,9999
404,7,7,AHI,NIL,32.02730644477984,44.733716392555074,58.35228314656017,9999
405,7,7,AHI,NIL,31.698709048873717,45.21660028092673,58.05327922354445,9999
406,7,7,AHI,NIL,31.370111652967594,45.69948416929838,57.75427530052873,9999
407,7,7,AHI,NIL,31.041514257061472,46.18236805767003,57.455271377513014,9999
408,7,7,AHI,NIL,30.71291686115535,46.665251946041685,57.156267454497296,9999
409,7,7,AHI,NIL,30.384319465249227,47.14813583441334,56.85726353148158,9999
410,7,7,AHI,NIL,30.055722069343105,47.63101972278499,56.55825960846586,9999
411,7,7,AHI,NIL,29.727124673436983,48.113903611156644,56.25925568545014,9999
412,7,7,AHI,NIL,29.39852727753086,48.5967874995283,55.960251762434424,9999
413,7,7,AHI,NIL,29.069929881624738,49.07967138789995,55.66124783941871,9999
414,7,7,AHI,NIL,28.741332485718615,49.5625552762716,55.36224391640299,9999
415,7,7,AHI,NIL,28.412735089812493,50.045439164643255,55.06323999338727,9999
416,7,7,AHI,NIL,28.08413769390637,50.52832305301491,54.76423607037155,9999
417,7,7,AHI,NIL,27.75554029800025,51.01120694138656,54.465232147355835,9999
418,7,7,AHI,NIL,27.426942902094126,51.494090829758214,54.16622822434012,9999
419,7,7,AHI,NIL,27.098345506188004,51.97697471812987,53.8672243013244,9999
420,7,7,AHI,NIL,26.76974811028188,52.45985860650152,53.56822037830868,9999
421,7,7,AHI,NIL,26.44115071437576,52.94274249487317,53.26921645529296,9999
422,7,7,AHI,NIL,26.112553318469637,53.425626383244825,52.970212532277245,9999
423,7,7,EON,NIL,61.37457604432982,51.446707153976405,48.27199705811759,9999
424,7,7,EON,NIL,60.72481900443428,51.505687109484235,48.34195131587563,9999
425,7,7,EON,NIL,60.07506196453874,51.564667064992065,48.411905573633675,9999
426,7,7,EON,NIL,59.4253049246432,51.623647020499895,48.481859831391716,9999
427,7,7,EON,NIL,58.77554788474766,51.682626976007725,48.55181408914976,9999
428,7,7,EON,NIL,58.12579084485212,51.741606931515555,48.6217683469078,9999
429,7,7,EON,NIL,57.47603380495658,51.800586887023385,48.69172260466584,9999
430,7,7,EON,NIL,56.82627676506104,51.859566842531216,48.76167686242388,9999
431,7,7,EON,NIL,56.1765197251655,51.918546798039046,48.831631120181925,9999
432,7,7,EON,NIL,55.52676268526996,51.977526753546876,48.901585377939966,9999
433,7,7,EON,NIL,54.87700564537442,52.036506709054706,48.97153963569801,9999
434,7,7,EON,NIL,54.22724860547888,52.095486664562536,49.04149389345605,9999
435,7,7,EON,NIL,53.57749156558334,52.154466620070366,49.11144815121409,9999
436,7,7,EON,NIL,52.9277345256878,52.213446575578196,49.18140240897213,9999
437,7,7,EON,NIL,52.277977485792256,52.272426531086026,49.251356666730175,9999
438,7,7,EON,NIL,51.628220445896716,52.331406486593856,49.321310924488216,9999
439,7,7,EON,NIL,50.978463406001175,52.390386442101686,49.39126518224626,9999
440,7,7,EON,NIL,50.328706366105635,52.449366397609516,49.4612194400043,9999
441,7,7,EON,NIL,49.678949326210095,52.508346353117346,49.53117369776234,9999
442,7,7,EON,NIL,49.029192286314554,52.56732630862518,49.60112795552038,9999
443,7,7,EON,NIL,48.379435246419014,52.62630626413301,49.671082213278424,9999
444,7,7,EON,NIL,47.729678206523474,52.68528621964084,49.741036471036466,9999
445,7,7,EON,NIL,47.07992116662793,52.74426617514867,49.81099072879451,9999
446,7,7,EON,NIL,46.43016412673239,52.8032461306565,49.88094498655255,9999
447,7,7,EON,NIL,45.78040708683685,52.86222608616433,49.95089924431059,9999
448,7,7,EON,NIL,45.13065004694131,52.92120604167216,50.02085350206863,9999
449,7,7,EON,NIL,44.48089300704577,52.98018599717999,50.090807759826674,9999
450,7,7,EON,NIL,43.83113596715023,53.03916595268782,50.160762017584716,9999
451,7,7,EON,NIL,43.18137892725469,53.09814590819565,50.23071627534276,9999
452,7,7,EON,NIL,42.53162188735915,53.15712586370348,50.3006705331008,9999
453,7,7,EON,NIL,41.88186484746361,53.21610581921131,50.37062479085884,9999
454,7,7,EON,NIL,41.23210780756807,53.27508577471914,50.44057904861688,9999
455,7,7,EON,NIL,40.58235076767253,53.33406573022697,50.510533306374924,9999
456,7,7,EON,NIL,39.93259372777699,53.3930456857348,50.580487564132966,9999
457,7,7,EON,NIL,39.28283668788145,53.45202564124263,50.65044182189101,9999
458,7,7,EON,NIL,38.63307964798591,53.51100559675046,50.72039607964905,9999
459,7,7,EON,NIL,37.98332260809037,53.56998555225829,50.79035033740709,9999
460,7,7,EON,NIL,37.33356556819483,53.62896550776612,50.86030459516513,9999
461,7,7,EON,NIL,36.68380852829929,53.68794546327395,50.930258852923174,9999
462,7,7,EON,NIL,36.03405148840375,53.74692541878178,51.000213110681216,9999
463,7,7,EON,NIL,35.38429444850821,53.80590537428961,51.07016736843926,9999
464,7,7,EON,NIL,34.73453740861267,53.86488532979744,51.1401216261973,9999
465,7,7,EON,NIL,34.08478036871713,53.92386528530527,51.21007588395534,9999
466,7,7,EON,NIL,33.435023328821586,53.9828452408131,51.28003014171338,9999
467,7,7,EON,NIL,32.785266288926046,54.04182519632093,51.349984399471424,9999
468,7,7,EON,NIL,32.135509249030505,54.10080515182876,51.419938657229466,9999
469,7,7,EON,NIL,31.485752209134965,54.15978510733659,51.48989291498751,9999
470,7,7,EON,NIL,30.835995169239425,54.21876506284442,51.55984717274555,9999
471,7,7,EON,NIL,30.186238129343884,54.27774501835225,51.62980143050359,9999
472,7,7,EON,NIL,29.536481089448344,54.33672497386008,51.69975568826163,9999
473,7,7,EON,NIL,28.886724049552804,54.39570492936791,51.769709946019674,9999
474,7,7,EON,NIL,28.236967009657263,54.45468488487574,51.839664203777716,9999
475,7,7,EON,NIL,27.587209969761723,54.51366484038357,51.90961846153576,9999
476,7,7,ERA,NIL,17.57165423416068,18.67391046863206,60.24139311115036,9999
477,7,7,ERA,NIL,17.704769130879097,19.300891454851204,60.10092350085934,9999
478,7,7,ERA,NIL,17.837884027597514,19.92787244107035,59.96045389056832,9999
479,7,7,ERA,NIL,17.970998924315932,20.554853427289494,59.819984280277296,9999
480,7,7,ERA,NIL,18.10411382103435,21.18183441350864,59.679514669986276,9999
481,7,7,ERA,NIL,18.237228717752767,21.808815399727784,59.539045059695255,9999
482,7,7,ERA,NIL,18.370343614471185,22.43579638594693,59.398575449404234,9999
483,7,7,ERA,NIL,18.503458511189603,23.062777372166074,59.25810583911321,9999
484,7,7,ERA,NIL,18.63657340790802,23.68975835838522,59.11763622882219,9999
485,7,7,ERA,NIL,18.76968830462644,24.316739344604365,58.97716661853117,9999
486,7,7,ERA,NIL,18.902803201344856,24.94372033082351,58.83669700824015,9999
487,7,7,ERA,NIL,19.035918098063274,25.570701317042655,58.69622739794913,9999
488,7,7,ERA,NIL,19.16903299478169,26.1976823032618,58.55575778765811,9999
489,7,7,ERA,NIL,19.30214789150011,26.824663289480945,58.41528817736709,9999
490,7,7,ERA,NIL,19.435262788218527,27.45164427570009,58.27481856707607,9999
491,7,7,ERA,NIL,19.568377684936944,28.078625261919235,58.13434895678505,9999
492,7,7,ERA,NIL,19.701492581655362,28.70560624813838,57.993879346494026,9999
493,7,7,ERA,NIL,19.83460747837378,29.332587234357526,57.853409736203005,9999
494,7,7,ERA,NIL,19.967722375092197,29.95956822057667,57.712940125911985,9999
495,7,7,ERA,NIL,20.100837271810615,30.586549206795816,57.572470515620964,9999
496,7,7,ERA,NIL,20.233952168529033,31.21353019301496,57.43200090532994,9999
497,7,7,ERA,NIL,20.36706706524745,31.840511179234106,57.29153129503892,9999
498,7,7,ERA,NIL,20.50018196196587,32.46749216545325,57.1510616847479,9999
499,7,7,ERA,NIL,20.633296858684286,33.094473151672396,57.01059207445688,9999
500,7,7,ERA,NIL,20.766411755402704,33.72145413789154,56.87012246416586,9999
501,7,7,ERA,NIL,20.89952665212112,34.348435124110686,56.72965285387484,9999
502,7,7,ERA,NIL,21.03264154883954,34.97541611032983,56.58918324358382,9999
503,7,7,ERA,NIL,21.165756445557957,35.60239709654898,56.4487136332928,9999
504,7,7,ERA,NIL,21.298871342276374,36.22937808276812,56.30824402300178,9999
505,7,7,ERA,NIL,21.431986238994792,36.85635906898727,56.167774412710756,9999
506,7,7,ERA,NIL,21.56510113571321,37.48334005520641,56.027304802419735,9999
507,7,7,ERA,NIL,21.698216032431628,38.11032104142556,55.886835192128714,9999
508,7,7,ERA,NIL,21.831330929150045,38.7373020276447,55.74636558183769,9999
509,7,7,ERA,NIL,21.964445825868463,39.36428301386385,55.60589597154667,9999
510,7,7,ERA,NIL,22.09756072258688,39.99126400008299,55.46542636125565,9999
511,7,7,ERA,NIL,22.2306756193053,40.61824498630214,55.32495675096463,9999
512,7,7,ERA,NIL,22.363790516023716,41.24522597252128,55.18448714067361,9999
513,7,7,ERA,NIL,22.496905412742134,41.87220695874043,55.04401753038259,9999
514,7,7,ERA,NIL,22.63002030946055,42.49918794495957,54.90354792009157,9999
515,7,7,ERA,NIL,22.76313520617897,43.12616893117872,54.76307830980055,9999
516,7,7,ERA,NIL,22.896250102897387,43.75314991739786,54.62260869950953,9999
517,7,7,ERA,NIL,23.029364999615805,44.38013090361701,54.48213908921851,9999
518,7,7,ERA,NIL,23.162479896334222,45.00711188983615,54.341669478927486,9999
519,7,7,ERA,NIL,23.29559479305264,45.6340928760553,54.201199868636465,9999
520,7,7,ERA,NIL,23.428709689771058,46.26107386227444,54.060730258345444,9999
521,7,7,ERA,NIL,23.561824586489475,46.88805484849359,53.92026064805442,9999
522,7,7,ERA,NIL,23.694939483207893,47.515035834712734,53.7797910377634,9999
523,7,7,ERA,NIL,23.82805437992631,48.14201682093188,53.63932142747238,9999
524,7,7,ERA,NIL,23.96116927664473,48.768997807151024,53.49885181718136,9999
525,7,7,ERA,NIL,24.094284173363146,49.39597879337017,53.35838220689034,9999
526,7,7,ERA,NIL,24.227399070081564,50.022959779589314,53.21791259659932,9999
527,7,7,ERA,NIL,24.36051396679998,50.64994076580846,53.0774429863083,9999
528,7,7,ERA,NIL,24.4936288635184,51.276921752027604,52.93697337601728,9999
529,7,7,ERA,NIL,24.626743760236817,51.90390273824675,52.79650376572626,9999
530,7,7,ERA,NIL,24.759858656955235,52.530883724465895,52.656034155435236,9999
531,7,7,ERA,NIL,24.892973553673652,53.15786471068504,52.515564545144215,9999
532,6,6,ERA,JUG,10.728172443584484,18.78344731264505,61.735854291018065,9999
533,6,6,ERA,JUG,10.331379278474365,19.25332498850574,61.964604368774665,9999
534,6,6,ERA,JUG,9.934586113364247,19.72320266436643,62.193354446531266,9999
535,6,6,ERA,JUG,9.537792948254129,20.19308034022712,62.42210452428787,9999
536,6,6,ERA,JUG,9.14099978314401,20.66295801608781,62.65085460204447,9999
537,6,6,ERA,JUG,8.744206618033893,21.1328356919485,62.87960467980107,9999
538,6,6,ERA,JUG,8.347413452923774,21.60271336780919,63.10835475755767,9999
539,6,6,ERA,JUG,7.950620287813657,22.07259104366988,63.33710483531427,9999
540,6,6,ERA,JUG,7.55382712270354,22.54246871953057,63.56585491307087,9999
541,6,6,ERA,JUG,7.1570339575934225,23.012346395391262,63.79460499082747,9999
542,6,6,ERA,JUG,6.760240792483305,23.482224071251952,64.02335506858408,9999
543,6,6,ERA,JUG,6.363447627373188,23.952101747112643,64.25210514634068,9999
544,6,6,ERA,JUG,5.966654462263071,24.421979422973333,64.48085522409728,9999
545,6,6,ERA,JUG,5.569861297152953,24.891857098834024,64.70960530185388,9999
546,6,6,ERA,JUG,5.173068132042836,25.361734774694714,64.93835537961048,9999
547,6,6,ERA,JUG,4.776274966932719,25.831612450555404,65.16710545736709,9999
548,6,6,ERA,JUG,4.379481801822601,26.301490126416095,65.39585553512369,9999
549,6,6,ERA,JUG,3.9826886367124836,26.771367802276785,65.62460561288029,9999
550,6,6,ERA,JUG,3.585895471602366,27.241245478137476,65.85335569063689,9999
551,6,6,ERA,JUG,3.189102306492248,27.711123153998166,66.08210576839349,9999
552,6,6,ERA,JUG,2.7923091413821304,28.181000829858856,66.31085584615009,9999
553,6,6,ERA,JUG,2.3955159762720126,28.650878505719547,66.53960592390669,9999
554,6,6,ERA,JUG,1.9987228111618949,29.120756181580237,66.76835600166329,9999
555,6,6,ERA,JUG,1.6019296460517771,29.590633857440928,66.9971060794199,9999
556,6,6,ERA,JUG,1.2051364809416594,30.060511533301618,67.2258561571765,9999
557,6,6,ERA,JUG,0.8083433158315417,30.53038920916231,67.4546062349331,9999
558,6,6,ERA,JUG,0.4115501507214241,31.000266885023,67.6833563126897,9999
559,6,6,ERA,JUG,0.01475698561130645,31.47014456088369,67.9121063904463,9999
560,6,6,ERA,JUG,-0.3820361794988112,31.94002223674438,68.1408564682029,9999
561,6,6,ERA,JUG,-0.7788293446089288,32.40989991260507,68.3696065459595,9999
562,6,6,ERA,JUG,-1.1756225097190465,32.87977758846576,68.5983566237161,9999
563,6,6,ERA,JUG,-1.572415674829164,33.349655264326444,68.8271067014727,9999
564,6,6,ERA,JUG,-1.9692088399392818,33.81953294018713,69.0558567792293,9999
565,6,6,ERA,JUG,-2.3660020050493995,34.28941061604782,69.2846068569859,9999
566,6,6,ERA,JUG,-2.7627951701595173,34.759288291908504,69.5133569347425,9999
567,6,6,ERA,JUG,-3.159588335269635,35.22916596776919,69.7421070124991,9999
568,6,6,ERA,JUG,-3.5563815003797528,35.69904364362988,69.9708570902557,9999
569,6,6,ERA,JUG,-3.9531746654898705,36.168921319490565,70.1996071680123,9999
570,6,6,ERA,JUG,-4.349967830599988,36.63879899535125,70.42835724576891,9999
571,6,6,JUG,RIB,-5.271065312220429,36.455294992712815,71.32266072462241,9999
572,6,6,JUG,RIB,-5.2000140878209935,35.81373942218864,71.4406209622652,9999
573,6,6,JUG,RIB,-5.128962863421558,35.172183851664464,71.55858119990799,9999
574,6,6,JUG,RIB,-5.057911639022122,34.53062828114029,71.67654143755078,9999
575,6,6,JUG,RIB,-4.9868604146226865,33.88907271061611,71.79450167519357,9999
576,6,6,JUG,RIB,-4.915809190223251,33.24751714009194,71.91246191283636,9999
577,6,6,JUG,RIB,-4.844757965823815,32.60596156956776,72.03042215047915,9999
578,6,6,JUG,RIB,-4.7737067414243795,31.96440599904359,72.14838238812195,9999
579,6,6,JUG,RIB,-4.702655517024944,31.322850428519416,72.26634262576474,9999
580,6,6,JUG,RIB,-4.631604292625508,30.681294857995244,72.38430286340753,9999
581,6,6,JUG,RIB,-4.560553068226072,30.039739287471072,72.50226310105032,9999
582,6,6,JUG,RIB,-4.489501843826637,29.3981837169469,72.62022333869311,9999
583,6,6,JUG,RIB,-4.418450619427201,28.756628146422727,72.7381835763359,9999
584,6,6,JUG,RIB,-4.347399395027765,28.115072575898555,72.85614381397869,9999
585,6,6,JUG,RIB,-4.27634817062833,27.473517005374383,72.97410405162148,9999
586,6,6,JUG,RIB,-4.205296946228894,26.83196143485021,73.09206428926427,9999
587,6,6,JUG,RIB,-4.134245721829458,26.19040586432604,73.21002452690706,9999
588,6,6,JUG,RIB,-4.063194497430023,25.548850293801866,73.32798476454985,9999
589,6,6,JUG,RIB,-3.992143273030587,24.907294723277694,73.44594500219264,9999
590,6,6,JUG,RIB,-3.9210920486311513,24.265739152753522,73.56390523983544,9999
591,6,6,JUG,RIB,-3.8500408242317157,23.62418358222935,73.68186547747823,9999
592,6,6,JUG,RIB,-3.77898959983228,22.982628011705177,73.79982571512102,9999
593,6,6,JUG,RIB,-3.7079383754328443,22.341072441181005,73.91778595276381,9999
594,6,6,JUG,RIB,-3.6368871510334086,21.699516870656833,74.0357461904066,9999
595,6,6,JUG,RIB,-3.565835926633973,21.05796130013266,74.15370642804939,9999
596,6,6,JUG,RIB,-3.4947847022345373,20.41640572960849,74.27166666569218,9999
597,6,6,JUG,RIB,-3.4237334778351016,19.774850159084316,74.38962690333497,9999
598,6,6,JUG,RIB,-3.352682253435666,19.133294588560144,74.50758714097776,9999
599,6,6,JUG,RIB,-3.2816310290362303,18.49173901803597,74.62554737862055,9999
600,6,6,JUG,RIB,-3.2105798046367946,17.8501834475118,74.74350761626334,9999
601,6,6,JUG,RIB,-3.139528580237359,17.208627876987627,74.86146785390613,9999
602,6,6,JUG,RIB,-3.0684773558379232,16.567072306463455,74.97942809154893,9999
603,6,6,JUG,RIB,-2.9974261314384876,15.925516735939283,75.09738832919172,9999
604,6,6,JUG,RIB,-2.926374907039052,15.28396116541511,75.2153485668345,9999
605,6,6,JUG,RIB,-2.8553236826396162,14.642405594890938,75.3333088044773,9999
606,6,6,JUG,RIB,-2.7842724582401805,14.000850024366766,75.45126904212009,9999
607,6,6,JUG,RIB,-2.713221233840745,13.359294453842594,75.56922927976288,9999
608,6,6,JUG,RIB,-2.642170009441309,12.717738883318422,75.68718951740567,9999
609,6,6,JUG,RIB,-2.5711187850418735,12.07618331279425,75.80514975504846,9999
610,6,6,JUG,RIB,-2.500067560642438,11.434627742270077,75.92310999269125,9999
611,6,6,JUG,RIB,-2.429016336243002,10.793072171745905,76.04107023033404,9999
612,6,6,JUG,RIB,-2.3579651118435665,10.151516601221733,76.15903046797683,9999
613,6,6,JUG,RIB,-2.286913887444131,9.50996103069756,76.27699070561962,9999
614,6,6,JUG,RIB,-2.215862663044695,8.868405460173388,76.39495094326242,9999
615,6,6,JUG,RIB,-2.1448114386452595,8.226849889649216,76.5129111809052,9999
616,6,6,JUG,RIB,-2.073760214245824,7.585294319125044,76.630871418548,9999
617,6,6,JUG,RIB,-2.002708989846388,6.943738748600872,76.74883165619079,9999
618,6,6,JUG,RIB,-1.9316577654469524,6.3021831780766995,76.86679189383358,9999
619,6,6,JUG,RIB,-1.8606065410475168,5.660627607552527,76.98475213147637,9999
620,6,6,JUG,RIB,-1.789555316648081,5.019072037028355,77.10271236911916,9999
621,6,6,JUG,RIB,-1.7185040922486454,4.377516466504183,77.22067260676195,9999
622,6,6,JUG,RIB,-1.6474528678492097,3.73596089598001,77.33863284440474,9999
623,6,6,JUG,RIB,-1.576401643449774,3.0944053254558375,77.45659308204753,9999
624,6,6,JUG,SOY,-6.214673909109381,36.68105789675161,70.73664549552574,9999
625,6,6,JUG,SOY,-6.556399861912232,36.13826125503899,70.59825610593793,9999
626,6,6,JUG,SOY,-6.898125814715083,35.59546461332637,70.45986671635013,9999
627,6,6,JUG,SOY,-7.239851767517934,35.05266797161375,70.32147732676233,9999
628,6,6,JUG,SOY,-7.5815777203207855,34.50987132990113,70.18308793717453,9999
629,6,6,JUG,SOY,-7.923303673123637,33.96707468818851,70.04469854758673,9999
630,6,6,JUG,SOY,-8.265029625926488,33.42427804647589,69.90630915799893,9999
631,6,6,JUG,SOY,-8.606755578729338,32.88148140476327,69.76791976841113,9999
632,6,6,JUG,SOY,-8.948481531532188,32.33868476305065,69.62953037882333,9999
633,6,6,JUG,SOY,-9.290207484335038,31.79588812133803,69.49114098923553,9999
634,6,6,JUG,SOY,-9.631933437137889,31.25309147962541,69.35275159964773,9999
635,6,6,JUG,SOY,-9.973659389940739,30.71029483791279,69.21436221005993,9999
636,6,6,JUG,SOY,-10.315385342743589,30.16749819620017,69.07597282047213,9999
637,6,6,JUG,SOY,-10.65711129554644,29.62470155448755,68.93758343088433,9999
638,6,6,JUG,SOY,-10.99883724834929,29.08190491277493,68.79919404129653,9999
639,6,6,JUG,SOY,-11.34056320115214,28.53910827106231,68.66080465170873,9999
640,6,6,JUG,SOY,-11.68228915395499,27.99631162934969,68.52241526212093,9999
641,6,6,JUG,SOY,-12.02401510675784,27.45351498763707,68.38402587253313,9999
642,6,6,JUG,SOY,-12.36574105956069,26.91071834592445,68.24563648294533,9999
643,6,6,JUG,SOY,-12.70746701236354,26.36792170421183,68.10724709335753,9999
644,6,6,JUG,SOY,-13.049192965166391,25.82512506249921,67.96885770376973,9999
645,6,6,JUG,SOY,-13.390918917969241,25.28232842078659,67.83046831418193,9999
646,6,6,JUG,SOY,-13.732644870772091,24.73953177907397,67.69207892459413,9999
647,6,6,JUG,SOY,-14.074370823574942,24.19673513736135,67.55368953500633,9999
648,6,6,JUG,SOY,-14.416096776377792,23.65393849564873,67.41530014541853,9999
649,6,6,JUG,SOY,-14.757822729180642,23.11114185393611,67.27691075583073,9999
650,6,6,JUG,SOY,-15.099548681983492,22.56834521222349,67.13852136624293,9999
651,6,6,JUG,SOY,-15.441274634786343,22.02554857051087,67.00013197665513,9999
652,6,6,JUG,SOY,-15.783000587589193,21.48275192879825,66.86174258706733,9999
653,6,6,JUG,SOY,-16.124726540392043,20.93995528708563,66.72335319747953,9999
654,6,6,JUG,SOY,-16.466452493194893,20.39715864537301,66.58496380789173,9999
655,6,6,JUG,SOY,-16.808178445997743,19.85436200366039,66.44657441830392,9999
656,6,6,JUG,SOY,-17.149904398800594,19.31156536194777,66.30818502871612,9999
657,6,6,JUG,SOY,-17.491630351603444,18.76876872023515,66.16979563912832,9999
658,6,6,JUG,SOY,-17.833356304406294,18.22597207852253,66.03140624954052,9999
659,6,6,JUG,SOY,-18.175082257209144,17.68317543680991,65.89301685995272,9999
660,6,6,JUG,SOY,-18.516808210011995,17.14037879509729,65.75462747036492,9999
661,6,6,JUG,SOY,-18.858534162814845,16.59758215338467,65.61623808077712,9999
662,6,6,JUG,SOY,-19.200260115617695,16.05478551167205,65.47784869118932,9999
663,6,6,JUG,SOY,-19.541986068420545,15.511988869959431,65.33945930160152,9999
664,6,6,JUG,SOY,-19.883712021223396,14.969192228246811,65.20106991201372,9999
665,6,6,JUG,SOY,-20.225437974026246,14.426395586534191,65.06268052242592,9999
666,6,6,JUG,SOY,-20.567163926829096,13.883598944821571,64.92429113283812,9999
667,6,6,JUG,SOY,-20.908889879631946,13.340802303108951,64.78590174325032,9999
668,6,6,JUG,SOY,-21.250615832434796,12.798005661396331,64.64751235366252,9999
669,6,6,JUG,SOY,-21.592341785237647,12.255209019683711,64.50912296407472,9999
670,6,6,JUG,SOY,-21.934067738040497,11.712412377971091,64.37073357448692,9999
671,6,6,JUG,SOY,-22.275793690843347,11.169615736258471,64.23234418489912,9999
672,6,6,JUG,SOY,-22.617519643646197,10.626819094545851,64.09395479531132,9999
673,6,6,JUG,SOY,-22.959245596449048,10.084022452833231,63.95556540572351,9999
